ticker,date,sector,revenue_growth,eps_growth,operating_profit_growth,fcf_growth,ebitda_growth,roe,roce,net_margin,operating_margin,gross_margin,debt_to_equity,interest_coverage,current_ratio,cash_position,dividend_yield,dividend_growth,buyback_yield,promoter_holding_change,pe,pb,ev_ebitda,peg,price_sales,net_profit,operating_cash_flow,receivables,revenue,shares_outstanding,total_debt,auditor,promoter_pledge_pct,insider_net_buy,related_party_txn_flag,fwd_return,bench_fwd_return
ELGIRUBCO.NS,2026-03-31,Consumer Cyclical,-0.04538086802595425,,-4.239595593527464,-1.2297334058759521,-5.8482839570647025,-317.3831765823395,-36.90986894062125,-65.54937394099302,-16.883838700787724,44.78838959997162,4.132186071950886,-1.9384589841424982,0.863181456624503,45406000.0,,,,,,3.40849,-8.799,,0.70397943,-2402378000.0,-114912000.0,584614000.0,3664990000.0,50050000.0,3127788000.0,,,,,,
ELGIRUBCO.NS,2025-03-31,Consumer Cyclical,-0.006530547394276138,,-2.870134600158353,-6.069428761208901,-0.3229373356494037,-2.4345723682373763,-4.475737394401453,-1.1356742794168706,-3.0761220321747897,52.608643897961485,1.506492788582341,-0.460493172477794,1.1009251606325214,108927000.0,,,,,,,,,,-43601000.0,-80872000.0,692991000.0,3839217000.0,50050000.0,2697993000.0,,,,,,
ELIN.NS,2026-03-31,Industrials,0.0931658198967207,,0.12398212870216906,-1.344168260038241,-0.12026587469947674,4.059471591246018,5.449945928569806,1.7941625189911519,2.4774865999702973,23.075212506323766,0.02969087207390463,3.808448296911244,2.442640071554501,41450000.0,,,,,23.25431,0.92461675,7.835,,0.4165188,225910000.0,537820000.0,2065820000.0,12591390000.0,49709220.0,165230000.0,,,,,,
ELIN.NS,2025-03-31,Industrials,0.13252078564630185,,0.400797456215616,-1.558193493953314,0.43497848851367804,5.489181508785461,5.063434319846167,2.545692586045833,2.409561149754998,24.003410231388713,0.04503367791260591,3.6600290122642756,2.6137299873076665,750000.0,,,,,,,,,,293220000.0,167360000.0,2264830000.0,11518280000.0,49709220.0,240560000.0,,,,,,
ELITECON.NS,2026-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELLEN.NS,2026-03-31,Basic Materials,0.09312186582950112,,0.04398485929014208,-7.040233918128655,0.14127054947317844,10.68423083260246,8.555260252394294,30.563671387836592,27.856854283890836,88.41683695276683,0.18873120665287815,10.026765015806111,1.6010700399524427,12250000.0,,,,,36.653385,3.9899383,33.781,,11.387669,1044000000.0,1325460000.0,632790000.0,3415820000.0,140935600.0,1844170000.0,,,,,,
ELLEN.NS,2025-03-31,Basic Materials,,,,,,,,26.653929973790575,29.167986738478575,88.56961818722938,,5.3176779463243875,,,,,,,,,,,,832890000.0,42750000.0,,3124830000.0,140935600.0,,,,,,,
ELPROINTL.NS,2026-03-31,Unknown,0.3534196144717373,,1.0077544770088052,-1.2420302769424443,0.4604939369096183,4.303141456918548,5.20617785550882,16.543811566007278,26.81111631803916,39.548417330549995,0.5954004228533887,1.3327243875718593,0.5879897710990568,405925000.0,,,,,32.988396,1.4226608,,,,873749000.0,690979000.0,45607000.0,5281425000.0,169479130.0,12089552000.0,,,,,,
ELPROINTL.NS,2025-03-31,Unknown,1.0760120891567329,,1.1122318791966408,-1.902003804844744,0.10479920149109316,3.246478474509861,2.654230505168631,16.94167669071584,18.073270973240785,30.999861106911293,0.49595764048597,1.0490967834065188,0.5156132470854788,12627000.0,,,,,,,,,,661112000.0,2186086000.0,63563000.0,3902282000.0,169479130.0,10099668000.0,,,,,,
EMAMILTD.NS,2026-03-31,Consumer Defensive,-0.007791682746200635,,-0.07154327547526272,-0.15478635531544405,-0.04334156332935704,26.514203243524236,26.226068974718164,20.512447380745122,20.804548737799344,69.89001219734834,0.05537657576317211,70.64779874213836,2.3082410765413246,1767500000.0,3.07,,,,22.029312,5.834316,17.281,,4.513395,7752700000.0,8005300000.0,3433200000.0,37795100000.0,436500000.0,1619200000.0,,,,,,
EMAMILTD.NS,2025-03-31,Consumer Defensive,0.07900870191700171,,0.10642013708165325,0.09281599700541382,0.09596896127851999,29.92660400730609,30.74855131626056,21.171430146566593,22.23307317303679,68.64871534368199,0.03332014864667337,90.6745182012848,2.22450193058516,1046251000.0,,,,,,,,,,8064600000.0,8958800000.0,4512945000.0,38091900000.0,436500000.0,897909000.0,,,,,,
EMAMIPAP.NS,2026-03-31,Basic Materials,-0.010793344536420406,,0.5690190856635597,2.8282320694380996,0.4762425651192999,10.669030609584398,12.198172862084732,3.2182799138016915,7.413893447565317,33.39502839196112,1.4207296935565175,2.0830878020035355,1.1098011427882224,1400000.0,1.87,,,,9.896433,1.0842432,7.298,,0.27279973,613800000.0,1972300000.0,2736000000.0,19072300000.0,60499050.0,8173600000.0,,,,,,
EMAMIPAP.NS,2025-03-31,Basic Materials,-0.030312174660892918,,-0.48957861350249204,-0.9337393977343883,-0.3741388900774464,3.8378681461370476,7.725675096442348,1.349038401692911,4.674176884297006,30.45631833364453,1.135719766275158,1.4727896715149533,1.0520103282921431,1000000.0,,,,,,,,,,260100000.0,437800000.0,2533200000.0,19280400000.0,60499050.0,7697000000.0,,,,,,
EMAMIREAL.NS,2026-03-31,Real Estate,0.13179578269046657,,-0.7102403668879056,-1.6213180679937185,-2.657434294940664,76.38607744206158,-26.549029526687214,-203.39010888152492,-159.325241556395,-8.161552144084725,-8.072261115489823,-1.530061770903348,1.164645432672996,98105000.0,,,,,,-1.4758387,-15.743,,4.664021,-1894707000.0,-1955839000.0,68408000.0,931563000.0,52033889.0,20022719000.0,,,,,,
EMAMIREAL.NS,2025-03-31,Real Estate,0.3695241264559068,,0.16409169716817568,-1.1255326842837274,0.5451354370287629,78.05936186000496,-10.557664233576643,-153.3714663387941,-105.43759810663312,4.536596507768344,-11.781906999752659,-0.7675849606982419,1.4225914848048447,66400000.0,,,,,,,,,,-1262376000.0,-753952000.0,100100000.0,823084000.0,52033889.0,19053700000.0,,,,,,
